nom_complet,url,nom,extension,numero,image_url,image_status,souhaitée,possédée,Illustrateur,Date de sortie
Sannah (Épée et Bouclier Poing de Fusion 278),https://www.pokepedia.fr/Sannah%20(%C3%89p%C3%A9e%20et%20Bouclier%20Poing%20de%20Fusion%20278),Sannah,Épée et Bouclier Poing de Fusion,278,https://www.pokepedia.fr/images/5/52/Carte_%C3%89p%C3%A9e_et_Bouclier_Poing_de_Fusion_278.png,OK,False,False,Yuu Nishida,"novembre 12, 2021  +"
Damien (Épée et Bouclier Poing de Fusion 279),https://www.pokepedia.fr/Damien%20(%C3%89p%C3%A9e%20et%20Bouclier%20Poing%20de%20Fusion%20279),Damien,Épée et Bouclier Poing de Fusion,279,https://www.pokepedia.fr/images/b/b8/Carte_%C3%89p%C3%A9e_et_Bouclier_Poing_de_Fusion_279.png,OK,False,False,Hideki Ishikawa,"novembre 12, 2021  +"
Lainergie (Épée et Bouclier Poing de Fusion 280),https://www.pokepedia.fr/Lainergie%20(%C3%89p%C3%A9e%20et%20Bouclier%20Poing%20de%20Fusion%20280),Lainergie,Épée et Bouclier Poing de Fusion,280,https://www.pokepedia.fr/images/c/c6/Carte_%C3%89p%C3%A9e_et_Bouclier_Poing_de_Fusion_280.png,OK,False,False,Studio Bora Inc.,"novembre 12, 2021  +"
Pastille Puissance (Épée et Bouclier Poing de Fusion 281),https://www.pokepedia.fr/Pastille%20Puissance%20(%C3%89p%C3%A9e%20et%20Bouclier%20Poing%20de%20Fusion%20281),Pastille Puissance,Épée et Bouclier Poing de Fusion,281,https://www.pokepedia.fr/images/d/df/Carte_%C3%89p%C3%A9e_et_Bouclier_Poing_de_Fusion_281.png,OK,False,False,Toyste Beach,"novembre 12, 2021  +"
Court d'Entraînement (Épée et Bouclier Poing de Fusion 282),https://www.pokepedia.fr/Court%20d%27Entra%C3%AEnement%20(%C3%89p%C3%A9e%20et%20Bouclier%20Poing%20de%20Fusion%20282),Court d'Entraînement,Épée et Bouclier Poing de Fusion,282,https://www.pokepedia.fr/images/7/7e/Carte_%C3%89p%C3%A9e_et_Bouclier_Poing_de_Fusion_282.png,OK,False,False,5ban Graphics,"novembre 12, 2021  +"
Pikachu (Célébrations 005),https://www.pokepedia.fr/Pikachu%20(C%C3%A9l%C3%A9brations%20005),Pikachu,Célébrations,005,https://www.pokepedia.fr/images/e/ec/Carte_C%C3%A9l%C3%A9brations_005.png,OK,False,False,Mitsuhiro Arita,"octobre 8, 2021  +"
Pikachu Volant-VMAX (Célébrations 007),https://www.pokepedia.fr/Pikachu%20Volant-VMAX%20(C%C3%A9l%C3%A9brations%20007),Pikachu Volant-VMAX,Célébrations,007,https://www.pokepedia.fr/images/0/05/Carte_C%C3%A9l%C3%A9brations_007.png,OK,False,False,aky CG Works,"octobre 8, 2021  +"
Pikachu Surfeur-VMAX (Célébrations 009),https://www.pokepedia.fr/Pikachu%20Surfeur-VMAX%20(C%C3%A9l%C3%A9brations%20009),Pikachu Surfeur-VMAX,Célébrations,009,https://www.pokepedia.fr/images/3/3d/Carte_C%C3%A9l%C3%A9brations_009.png,OK,False,False,aky CG Works,"octobre 8, 2021  +"
Recherches Professorales (Célébrations 024),https://www.pokepedia.fr/Recherches%20Professorales%20(C%C3%A9l%C3%A9brations%20024),Recherches Professorales,Célébrations,024,https://www.pokepedia.fr/images/d/dc/Carte_C%C3%A9l%C3%A9brations_024.png,OK,False,False,Ken Sugimori,"octobre 8, 2021  +"
Phyllali-V (Épée et Bouclier Évolution Céleste 166),https://www.pokepedia.fr/Phyllali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20166),Phyllali-V,Épée et Bouclier Évolution Céleste,166,https://www.pokepedia.fr/images/5/52/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_166.png,OK,False,False,5ban Graphics,"août 27, 2021  +"
Phyllali-V (Épée et Bouclier Évolution Céleste 167),https://www.pokepedia.fr/Phyllali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20167),Phyllali-V,Épée et Bouclier Évolution Céleste,167,https://www.pokepedia.fr/images/9/97/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_167.png,OK,False,False,You Iribi,"août 27, 2021  +"
Desséliande-V (Épée et Bouclier Évolution Céleste 168),https://www.pokepedia.fr/Dess%C3%A9liande-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20168),Desséliande-V,Épée et Bouclier Évolution Céleste,168,https://www.pokepedia.fr/images/8/84/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_168.png,OK,False,False,MUGENUP,"août 27, 2021  +"
Pyroli-V (Épée et Bouclier Évolution Céleste 169),https://www.pokepedia.fr/Pyroli-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20169),Pyroli-V,Épée et Bouclier Évolution Céleste,169,https://www.pokepedia.fr/images/0/06/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_169.png,OK,False,False,5ban Graphics,"août 27, 2021  +"
Pyrax-V (Épée et Bouclier Évolution Céleste 170),https://www.pokepedia.fr/Pyrax-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20170),Pyrax-V,Épée et Bouclier Évolution Céleste,170,https://www.pokepedia.fr/images/9/90/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_170.png,OK,False,False,Eske Yoshinob,"août 27, 2021  +"
Léviator-V (Épée et Bouclier Évolution Céleste 171),https://www.pokepedia.fr/L%C3%A9viator-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20171),Léviator-V,Épée et Bouclier Évolution Céleste,171,https://www.pokepedia.fr/images/a/a2/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_171.png,OK,False,False,PLANETA Tsuji,"août 27, 2021  +"
Aquali-V (Épée et Bouclier Évolution Céleste 172),https://www.pokepedia.fr/Aquali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20172),Aquali-V,Épée et Bouclier Évolution Céleste,172,https://www.pokepedia.fr/images/3/3f/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_172.png,OK,False,False,5ban Graphics,"août 27, 2021  +"
Suicune-V (Épée et Bouclier Évolution Céleste 173),https://www.pokepedia.fr/Suicune-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20173),Suicune-V,Épée et Bouclier Évolution Céleste,173,https://www.pokepedia.fr/images/2/29/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_173.png,OK,False,False,Ayaka Yoshida,"août 27, 2021  +"
Givrali-V (Épée et Bouclier Évolution Céleste 174),https://www.pokepedia.fr/Givrali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20174),Givrali-V,Épée et Bouclier Évolution Céleste,174,https://www.pokepedia.fr/images/5/58/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_174.png,OK,False,False,5ban Graphics,"août 27, 2021  +"
Givrali-V (Épée et Bouclier Évolution Céleste 175),https://www.pokepedia.fr/Givrali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20175),Givrali-V,Épée et Bouclier Évolution Céleste,175,https://www.pokepedia.fr/images/1/17/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_175.png,OK,False,False,Narumi Sato,"août 27, 2021  +"
Hydragla-V (Épée et Bouclier Évolution Céleste 176),https://www.pokepedia.fr/Hydragla-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20176),Hydragla-V,Épée et Bouclier Évolution Céleste,176,https://www.pokepedia.fr/images/6/6e/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_176.png,OK,False,False,Eske Yoshinob,"août 27, 2021  +"
Voltali-V (Épée et Bouclier Évolution Céleste 177),https://www.pokepedia.fr/Voltali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20177),Voltali-V,Épée et Bouclier Évolution Céleste,177,https://www.pokepedia.fr/images/5/58/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_177.png,OK,False,False,5ban Graphics,"août 27, 2021  +"
Galvagon-V (Épée et Bouclier Évolution Céleste 178),https://www.pokepedia.fr/Galvagon-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20178),Galvagon-V,Épée et Bouclier Évolution Céleste,178,https://www.pokepedia.fr/images/2/2a/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_178.png,OK,False,False,PLANETA Mochizuki,"août 27, 2021  +"
Mentali-V (Épée et Bouclier Évolution Céleste 179),https://www.pokepedia.fr/Mentali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20179),Mentali-V,Épée et Bouclier Évolution Céleste,179,https://www.pokepedia.fr/images/b/b6/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_179.png,OK,False,False,5ban Graphics,"août 27, 2021  +"
Mentali-V (Épée et Bouclier Évolution Céleste 180),https://www.pokepedia.fr/Mentali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20180),Mentali-V,Épée et Bouclier Évolution Céleste,180,https://www.pokepedia.fr/images/1/1f/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_180.png,OK,False,False,sowsow,"août 27, 2021  +"
Golemastoc-V (Épée et Bouclier Évolution Céleste 181),https://www.pokepedia.fr/Golemastoc-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20181),Golemastoc-V,Épée et Bouclier Évolution Céleste,181,https://www.pokepedia.fr/images/7/76/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_181.png,OK,False,False,Eske Yoshinob,"août 27, 2021  +"
Golemastoc-V (Épée et Bouclier Évolution Céleste 182),https://www.pokepedia.fr/Golemastoc-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20182),Golemastoc-V,Épée et Bouclier Évolution Céleste,182,https://www.pokepedia.fr/images/5/54/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_182.png,OK,False,False,Oswaldo KATO,"août 27, 2021  +"
Nymphali-V (Épée et Bouclier Évolution Céleste 183),https://www.pokepedia.fr/Nymphali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20183),Nymphali-V,Épée et Bouclier Évolution Céleste,183,https://www.pokepedia.fr/images/0/0b/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_183.png,OK,False,False,aky CG Works,"août 27, 2021  +"
Nymphali-V (Épée et Bouclier Évolution Céleste 184),https://www.pokepedia.fr/Nymphali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20184),Nymphali-V,Épée et Bouclier Évolution Céleste,184,https://www.pokepedia.fr/images/2/27/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_184.png,OK,False,False,Yuu Nishida,"août 27, 2021  +"
Charmina-V (Épée et Bouclier Évolution Céleste 185),https://www.pokepedia.fr/Charmina-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20185),Charmina-V,Épée et Bouclier Évolution Céleste,185,https://www.pokepedia.fr/images/b/b4/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_185.png,OK,False,False,Satoshi Shirai,"août 27, 2021  +"
Charmina-V (Épée et Bouclier Évolution Céleste 186),https://www.pokepedia.fr/Charmina-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20186),Charmina-V,Épée et Bouclier Évolution Céleste,186,https://www.pokepedia.fr/images/c/cf/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_186.png,OK,False,False,KIYOTAKA OSHIYAMA,"août 27, 2021  +"
Lougaroc-V (Épée et Bouclier Évolution Céleste 187),https://www.pokepedia.fr/Lougaroc-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20187),Lougaroc-V,Épée et Bouclier Évolution Céleste,187,https://www.pokepedia.fr/images/c/c9/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_187.png,OK,False,False,PLANETA Tsuji,"août 27, 2021  +"
Noctali-V (Épée et Bouclier Évolution Céleste 188),https://www.pokepedia.fr/Noctali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20188),Noctali-V,Épée et Bouclier Évolution Céleste,188,https://www.pokepedia.fr/images/a/a9/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_188.png,OK,False,False,5ban Graphics,"août 27, 2021  +"
Noctali-V (Épée et Bouclier Évolution Céleste 189),https://www.pokepedia.fr/Noctali-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20189),Noctali-V,Épée et Bouclier Évolution Céleste,189,https://www.pokepedia.fr/images/8/88/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_189.png,OK,False,False,Teeziro,"août 27, 2021  +"
Miasmax-V (Épée et Bouclier Évolution Céleste 190),https://www.pokepedia.fr/Miasmax-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20190),Miasmax-V,Épée et Bouclier Évolution Céleste,190,https://www.pokepedia.fr/images/2/25/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_190.png,OK,False,False,aky CG Works,"août 27, 2021  +"
Dracolosse-V (Épée et Bouclier Évolution Céleste 191),https://www.pokepedia.fr/Dracolosse-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20191),Dracolosse-V,Épée et Bouclier Évolution Céleste,191,https://www.pokepedia.fr/images/c/c6/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_191.png,OK,False,False,Saki Hayashiro,"août 27, 2021  +"
Dracolosse-V (Épée et Bouclier Évolution Céleste 192),https://www.pokepedia.fr/Dracolosse-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20192),Dracolosse-V,Épée et Bouclier Évolution Céleste,192,https://www.pokepedia.fr/images/4/42/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_192.png,OK,False,False,Atsushi Furusawa,"août 27, 2021  +"
Rayquaza-V (Épée et Bouclier Évolution Céleste 193),https://www.pokepedia.fr/Rayquaza-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20193),Rayquaza-V,Épée et Bouclier Évolution Céleste,193,https://www.pokepedia.fr/images/e/ef/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_193.png,OK,False,False,PLANETA Mochizuki,"août 27, 2021  +"
Rayquaza-V (Épée et Bouclier Évolution Céleste 194),https://www.pokepedia.fr/Rayquaza-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20194),Rayquaza-V,Épée et Bouclier Évolution Céleste,194,https://www.pokepedia.fr/images/4/4d/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_194.png,OK,False,False,Ryuta Fuse,"août 27, 2021  +"
Bruyverne-V (Épée et Bouclier Évolution Céleste 195),https://www.pokepedia.fr/Bruyverne-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20195),Bruyverne-V,Épée et Bouclier Évolution Céleste,195,https://www.pokepedia.fr/images/8/85/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_195.png,OK,False,False,Ayaka Yoshida,"août 27, 2021  +"
Bruyverne-V (Épée et Bouclier Évolution Céleste 196),https://www.pokepedia.fr/Bruyverne-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20196),Bruyverne-V,Épée et Bouclier Évolution Céleste,196,https://www.pokepedia.fr/images/d/d0/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_196.png,OK,False,False,Mitsuhiro Arita,"août 27, 2021  +"
Duralugon-V (Épée et Bouclier Évolution Céleste 197),https://www.pokepedia.fr/Duralugon-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20197),Duralugon-V,Épée et Bouclier Évolution Céleste,197,https://www.pokepedia.fr/images/b/b1/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_197.png,OK,False,False,PLANETA Mochizuki,"août 27, 2021  +"
Duralugon-V (Épée et Bouclier Évolution Céleste 198),https://www.pokepedia.fr/Duralugon-V%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20198),Duralugon-V,Épée et Bouclier Évolution Céleste,198,https://www.pokepedia.fr/images/5/51/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_198.png,OK,False,False,Naoki Saito,"août 27, 2021  +"
Aromathérapeute (Épée et Bouclier Évolution Céleste 199),https://www.pokepedia.fr/Aromath%C3%A9rapeute%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20199),Aromathérapeute,Épée et Bouclier Évolution Céleste,199,https://www.pokepedia.fr/images/8/86/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_199.png,OK,False,False,En Morikura,"août 27, 2021  +"
Copieuse (Épée et Bouclier Évolution Céleste 200),https://www.pokepedia.fr/Copieuse%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20200),Copieuse,Épée et Bouclier Évolution Céleste,200,https://www.pokepedia.fr/images/2/22/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_200.png,OK,False,False,Sanosuke Sakuma,"août 27, 2021  +"
Chaz (Épée et Bouclier Évolution Céleste 201),https://www.pokepedia.fr/Chaz%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20201),Chaz,Épée et Bouclier Évolution Céleste,201,https://www.pokepedia.fr/images/9/93/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_201.png,OK,False,False,Hitoshi Ariga,"août 27, 2021  +"
Roy (Épée et Bouclier Évolution Céleste 202),https://www.pokepedia.fr/Roy%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20202),Roy,Épée et Bouclier Évolution Céleste,202,https://www.pokepedia.fr/images/8/88/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_202.png,OK,False,False,kirisAki,"août 27, 2021  +"
Résolution d'Amaryllis (Épée et Bouclier Évolution Céleste 203),https://www.pokepedia.fr/R%C3%A9solution%20d%27Amaryllis%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20203),Résolution d'Amaryllis,Épée et Bouclier Évolution Céleste,203,https://www.pokepedia.fr/images/e/e8/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_203.png,OK,False,False,Taira Akitsu,"août 27, 2021  +"
Phyllali-VMAX (Épée et Bouclier Évolution Céleste 204),https://www.pokepedia.fr/Phyllali-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20204),Phyllali-VMAX,Épée et Bouclier Évolution Céleste,204,https://www.pokepedia.fr/images/1/17/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_204.png,OK,False,False,PLANETA Tsuji,"août 27, 2021  +"
Phyllali-VMAX (Épée et Bouclier Évolution Céleste 205),https://www.pokepedia.fr/Phyllali-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20205),Phyllali-VMAX,Épée et Bouclier Évolution Céleste,205,https://www.pokepedia.fr/images/3/3e/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_205.png,OK,False,False,HYOGONOSUKE,"août 27, 2021  +"
Desséliande-VMAX (Épée et Bouclier Évolution Céleste 206),https://www.pokepedia.fr/Dess%C3%A9liande-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20206),Desséliande-VMAX,Épée et Bouclier Évolution Céleste,206,https://www.pokepedia.fr/images/e/e0/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_206.png,OK,False,False,MUGENUP,"août 27, 2021  +"
Léviator-VMAX (Épée et Bouclier Évolution Céleste 207),https://www.pokepedia.fr/L%C3%A9viator-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20207),Léviator-VMAX,Épée et Bouclier Évolution Céleste,207,https://www.pokepedia.fr/images/a/a7/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_207.png,OK,False,False,Shin Nagasawa,"août 27, 2021  +"
Givrali-VMAX (Épée et Bouclier Évolution Céleste 208),https://www.pokepedia.fr/Givrali-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20208),Givrali-VMAX,Épée et Bouclier Évolution Céleste,208,https://www.pokepedia.fr/images/6/6a/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_208.png,OK,False,False,PLANETA Tsuji,"août 27, 2021  +"
Givrali-VMAX (Épée et Bouclier Évolution Céleste 209),https://www.pokepedia.fr/Givrali-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20209),Givrali-VMAX,Épée et Bouclier Évolution Céleste,209,https://www.pokepedia.fr/images/d/d2/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_209.png,OK,False,False,kirisAki,"août 27, 2021  +"
Galvagon-VMAX (Épée et Bouclier Évolution Céleste 210),https://www.pokepedia.fr/Galvagon-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20210),Galvagon-VMAX,Épée et Bouclier Évolution Céleste,210,https://www.pokepedia.fr/images/4/46/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_210.png,OK,False,False,5ban Graphics,"août 27, 2021  +"
Nymphali-VMAX (Épée et Bouclier Évolution Céleste 211),https://www.pokepedia.fr/Nymphali-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20211),Nymphali-VMAX,Épée et Bouclier Évolution Céleste,211,https://www.pokepedia.fr/images/2/2e/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_211.png,OK,False,False,Ryota Murayama,"août 27, 2021  +"
Nymphali-VMAX (Épée et Bouclier Évolution Céleste 212),https://www.pokepedia.fr/Nymphali-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20212),Nymphali-VMAX,Épée et Bouclier Évolution Céleste,212,https://www.pokepedia.fr/images/9/91/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_212.png,OK,False,False,Taira Akitsu,"août 27, 2021  +"
Lougaroc-VMAX (Épée et Bouclier Évolution Céleste 213),https://www.pokepedia.fr/Lougaroc-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20213),Lougaroc-VMAX,Épée et Bouclier Évolution Céleste,213,https://www.pokepedia.fr/images/e/ec/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_213.png,OK,False,False,Mitsuhiro Arita,"août 27, 2021  +"
Noctali-VMAX (Épée et Bouclier Évolution Céleste 214),https://www.pokepedia.fr/Noctali-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20214),Noctali-VMAX,Épée et Bouclier Évolution Céleste,214,https://www.pokepedia.fr/images/4/47/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_214.png,OK,False,False,AKIRA EGAWA,"août 27, 2021  +"
Noctali-VMAX (Épée et Bouclier Évolution Céleste 215),https://www.pokepedia.fr/Noctali-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20215),Noctali-VMAX,Épée et Bouclier Évolution Céleste,215,https://www.pokepedia.fr/images/4/4b/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_215.png,OK,False,False,KEIICHIRO ITO,"août 27, 2021  +"
Miasmax-VMAX (Épée et Bouclier Évolution Céleste 216),https://www.pokepedia.fr/Miasmax-VMAX%20(%C3%89p%C3%A9e%20et%20Bouclier%20%C3%89volution%20C%C3%A9leste%20216),Miasmax-VMAX,Épée et Bouclier Évolution Céleste,216,https://www.pokepedia.fr/images/6/6d/Carte_%C3%89p%C3%A9e_et_Bouclier_%C3%89volution_C%C3%A9leste_216.png,OK,False,False,5ban Graphics,"août 27, 2021  +"
